"date","boxscore","team","home_or_away","opponent","win_or_loss","runs","runs_allowed","innings","win_loss_record","rank","win","loss","save","time","day_or_night","attendance","streak","originally_scheduled","year","games_ahead","run_diff","r_so_far","ra_so_far","rd_so_far","wins_so_far","losses_so_far","win_loss_differential","record_so_far","attendance_so_far"
"Friday, Jul 27","boxscore","CHW","None","MIL","W",7,4,"None","57-37",2,"McDowell","Robinson","None","3:06","N",35569,"+","None",1990,-2.5,3,403,357,46,56,37,19,0.602150537634409,NA
"Saturday, Jul 28","boxscore","CHW","None","MIL","W-wo",5,4,"None","58-37",2,"Radinsky","Plesac","None","2:47","D",40268,"++","None",1990,-2,1,408,361,47,57,37,20,0.606382978723404,NA
"Sunday, Jul 29","boxscore","CHW","None","MIL","L",8,9,"11","58-38",2,"Mirabella","Radinsky","Edens","4:32","D",33353,"-","None",1990,-2,-1,416,370,46,57,38,19,0.6,NA
"Monday, Jul 30","boxscore","CHW","@","BOS","L",0,3,"None","58-39",2,"Clemens","Peterson","None","2:56","N",35599,"--","None",1990,-3,-3,416,373,43,57,39,18,0.59375,NA
"Tuesday, Jul 31","boxscore","CHW","@","BOS","L",2,7,"None","58-40",2,"Kiecker","King","None","2:57","N",33033,"---","None",1990,-3,-5,418,380,38,57,40,17,0.587628865979381,NA
"Wednesday, Aug 1","boxscore","CHW","@","BOS","L",5,9,"None","58-41",2,"Bolton","McDowell","None","3:05","N",35522,"----","None",1990,-4,-4,423,389,34,57,41,16,0.581632653061224,NA
"Thursday, Aug 2","boxscore","CHW","@","MIL","W",4,3,"None","59-41",2,"Jones","Veres","Thigpen","3:09","N",NA,"+","None",1990,-3.5,1,427,392,35,58,41,17,0.585858585858586,NA
"Thursday, Aug 2","boxscore","CHW","@","MIL","W",4,2,"None","60-41",2,"Perez","Navarro","Thigpen","2:43","N",25022,"++","1990-04-11 (Snow)",1990,-3.5,2,431,394,37,59,41,18,0.59,NA
"Friday, Aug 3","boxscore","CHW","@","MIL","W",6,2,"None","61-41",2,"Hibbard","Knudson","None","2:45","N",24402,"+++","None",1990,-3.5,4,437,396,41,60,41,19,0.594059405940594,NA
"Saturday, Aug 4","boxscore","CHW","@","MIL","W",9,6,"None","62-41",2,"Peterson","Krueger","Thigpen","3:28","N",52198,"++++","None",1990,-2.5,3,446,402,44,61,41,20,0.598039215686274,NA
"Sunday, Aug 5","boxscore","CHW","@","MIL","W",6,1,"None","63-41",2,"McDowell","Powell","None","2:46","D",51597,"+++++","None",1990,-2.5,5,452,403,49,62,41,21,0.601941747572815,NA
"Monday, Aug 6","boxscore","CHW","@","KCR","L",4,5,"None","63-42",2,"Davis","Perez","Montgomery","2:39","N",38084,"-","None",1990,-3,-1,456,408,48,62,42,20,0.596153846153846,NA
"Tuesday, Aug 7","boxscore","CHW","@","KCR","W",5,3,"None","64-42",2,"Fernandez","Filson","Thigpen","3:08","N",27240,"+","None",1990,-3,2,461,411,50,63,42,21,0.6,NA
"Wednesday, Aug 8","boxscore","CHW","@","KCR","L",1,5,"None","64-43",2,"Gordon","Hibbard","None","2:33","N",28493,"-","None",1990,-3,-4,462,416,46,63,43,20,0.594339622641509,NA
"Thursday, Aug 9","boxscore","CHW","@","KCR","L",3,5,"None","64-44",2,"Appier","Peterson","Farr","3:03","N",35700,"--","None",1990,-4,-2,465,421,44,63,44,19,0.588785046728972,NA
"Friday, Aug 10","boxscore","CHW","None","TEX","W",5,2,"None","65-44",2,"McDowell","McMurtry","Thigpen","3:13","N",NA,"+","None",1990,-3.5,3,470,423,47,64,44,20,0.592592592592593,NA
"Friday, Aug 10","boxscore","CHW","None","TEX","W",5,1,"None","66-44",2,"Edwards","Ryan","Radinsky","2:28","N",32073,"++","1990-05-03 (Rain)",1990,-3.5,4,475,424,51,65,44,21,0.596330275229358,NA
"Saturday, Aug 11","boxscore","CHW","None","TEX","L",5,7,"None","66-45",2,"Hough","Perez","Rogers","3:41","D",40680,"-","None",1990,-4.5,-2,480,431,49,65,45,20,0.590909090909091,NA
"Monday, Aug 13","boxscore","CHW","None","TOR","L",3,4,"None","66-46",2,"Ward","Thigpen","Henke","3:15","N",28961,"--","None",1990,-6,-1,483,435,48,65,46,19,0.585585585585586,NA
"Tuesday, Aug 14","boxscore","CHW","None","TOR","L",4,12,"None","66-47",2,"Stottlemyre","Hibbard","None","2:46","N",24314,"---","None",1990,-6,-8,487,447,40,65,47,18,0.580357142857143,NA
"Wednesday, Aug 15","boxscore","CHW","None","TOR","W",4,3,"None","67-47",2,"McDowell","Candelaria","Thigpen","2:46","N",27947,"+","None",1990,-6,1,491,450,41,66,47,19,0.584070796460177,NA
"Friday, Aug 17","boxscore","CHW","@","TEX","L-wo",0,1,"13","67-48",2,"Rogers","Pall","None","3:22","N",NA,"-","None",1990,-6.5,-1,491,451,40,66,48,18,0.578947368421053,NA
"Friday, Aug 17","boxscore","CHW","@","TEX","W",4,2,"None","68-48",2,"Perez","Hough","Thigpen","2:52","N",37432,"+","1990-08-12 (Rain; Site change)",1990,-6.5,2,495,453,42,67,48,19,0.582608695652174,NA
"Saturday, Aug 18","boxscore","CHW","@","TEX","L",3,8,"None","68-49",2,"Barfield","Fernandez","None","2:54","N",36996,"-","None",1990,-7.5,-5,498,461,37,67,49,18,0.577586206896552,NA
"Sunday, Aug 19","boxscore","CHW","@","TEX","W",4,2,"None","69-49",2,"Edwards","Moyer","Thigpen","3:09","N",24587,"+","None",1990,-6.5,2,502,463,39,68,49,19,0.581196581196581,NA
"Monday, Aug 20","boxscore","CHW","None","OAK","W",11,1,"None","70-49",2,"McDowell","Stewart","None","2:59","N",39294,"++","None",1990,-5.5,10,513,464,49,69,49,20,0.584745762711864,NA
"Tuesday, Aug 21","boxscore","CHW","None","OAK","W",4,1,"None","71-49",2,"Hibbard","Moore","Thigpen","2:56","N",31172,"+++","None",1990,-4.5,3,517,465,52,70,49,21,0.588235294117647,NA
"Wednesday, Aug 22","boxscore","CHW","None","OAK","L",1,7,"None","71-50",2,"Welch","Perez","None","2:56","N",33858,"-","None",1990,-5.5,-6,518,472,46,70,50,20,0.583333333333333,NA
"Thursday, Aug 23","boxscore","CHW","None","CAL","W",4,2,"None","72-50",2,"Fernandez","McCaskill","Thigpen","3:25","N",32393,"+","None",1990,-5,2,522,474,48,71,50,21,0.586776859504132,NA
"Friday, Aug 24","boxscore","CHW","None","CAL","W",5,2,"None","73-50",2,"Edwards","Abbott","Thigpen","3:09","N",29024,"++","None",1990,-5,3,527,476,51,72,50,22,0.590163934426229,NA
"Saturday, Aug 25","boxscore","CHW","None","CAL","L",2,3,"None","73-51",2,"Langston","Thigpen","Harvey","2:49","N",37079,"-","None",1990,-5,-1,529,479,50,72,51,21,0.585365853658537,NA
"Sunday, Aug 26","boxscore","CHW","None","CAL","L",1,4,"None","73-52",2,"Grahe","Hibbard","Harvey","2:31","D",34249,"--","None",1990,-5,-3,530,483,47,72,52,20,0.580645161290323,NA
"Monday, Aug 27","boxscore","CHW","@","MIN","L",0,7,"None","73-53",2,"Anderson","Perez","None","2:21","N",15329,"---","None",1990,-5.5,-7,530,490,40,72,53,19,0.576,NA
"Tuesday, Aug 28","boxscore","CHW","@","MIN","L",6,12,"None","73-54",2,"Drummond","Peterson","Wayne","3:01","N",19899,"----","None",1990,-6.5,-6,536,502,34,72,54,18,0.571428571428571,NA
"Wednesday, Aug 29","boxscore","CHW","@","MIN","L",1,6,"None","73-55",2,"Guthrie","Edwards","None","2:15","N",18159,"-----","None",1990,-6.5,-5,537,508,29,72,55,17,0.566929133858268,NA
"Thursday, Aug 30","boxscore","CHW","@","MIN","W",4,3,"None","74-55",2,"McDowell","West","Thigpen","2:28","D",15771,"+","None",1990,-6.5,1,541,511,30,73,55,18,0.5703125,NA
"Friday, Aug 31","boxscore","CHW","@","CAL","W",6,5,"None","75-55",2,"Hibbard","Langston","Thigpen","3:20","N",26657,"++","None",1990,-6.5,1,547,516,31,74,55,19,0.573643410852713,NA
"Saturday, Sep 1","boxscore","CHW","@","CAL","W",9,5,"None","76-55",2,"Perez","Grahe","Thigpen","3:39","D",29491,"+++","None",1990,-5.5,4,556,521,35,75,55,20,0.576923076923077,NA
"Sunday, Sep 2","boxscore","CHW","@","CAL","L",0,1,"None","76-56",2,"Finley","Fernandez","Harvey","2:41","D",25167,"-","None",1990,-6.5,-1,556,522,34,75,56,19,0.572519083969466,NA
"Monday, Sep 3","boxscore","CHW","None","KCR","W",4,2,"None","77-56",2,"Edwards","Appier","Thigpen","3:08","N",25236,"+","None",1990,-6.5,2,560,524,36,76,56,20,0.575757575757576,NA
"Tuesday, Sep 4","boxscore","CHW","None","KCR","W",6,3,"None","78-56",2,"McDowell","McGaffigan","Thigpen","2:58","N",20360,"++","None",1990,-6.5,3,566,527,39,77,56,21,0.578947368421053,NA
"Wednesday, Sep 5","boxscore","CHW","None","KCR","W",3,0,"None","79-56",2,"Hibbard","Farr","None","2:25","N",19526,"+++","None",1990,-6.5,3,569,527,42,78,56,22,0.582089552238806,NA
"Friday, Sep 7","boxscore","CHW","@","TOR","L",1,3,"None","79-57",2,"Stottlemyre","Perez","Henke","2:38","N",49885,"-","None",1990,-7.5,-2,570,530,40,78,57,21,0.577777777777778,NA
"Saturday, Sep 8","boxscore","CHW","@","TOR","L",0,3,"None","79-58",2,"Stieb","Fernandez","Henke","2:26","D",49898,"--","None",1990,-8.5,-3,570,533,37,78,58,20,0.573529411764706,NA
"Sunday, Sep 9","boxscore","CHW","@","TOR","L",1,6,"None","79-59",2,"Key","McDowell","None","2:37","D",49870,"---","None",1990,-9.5,-5,571,539,32,78,59,19,0.569343065693431,NA
"Monday, Sep 10","boxscore","CHW","@","CLE","L-wo",2,3,"None","79-60",2,"Jones","Jones","None","2:27","N",NA,"----","None",1990,-9,-1,573,542,31,78,60,18,0.565217391304348,NA
"Monday, Sep 10","boxscore","CHW","@","CLE","W",6,2,"None","80-60",2,"King","Nagy","Thigpen","2:40","N",4781,"+","1990-04-20 (Rain)",1990,-9,4,579,544,35,79,60,19,0.568345323741007,NA
"Tuesday, Sep 11","boxscore","CHW","@","CLE","L-wo",3,4,"None","80-61",2,"Orosco","Jones","None","3:08","N",4903,"-","None",1990,-10,-1,582,548,34,79,61,18,0.564285714285714,NA
"Wednesday, Sep 12","boxscore","CHW","@","CLE","L",2,12,"None","80-62",2,"Black","Perez","None","3:03","N",4705,"--","None",1990,-11,-10,584,560,24,79,62,17,0.560283687943262,NA
"Thursday, Sep 13","boxscore","CHW","None","BOS","W",9,6,"None","81-62",2,"Fernandez","Bolton","Patterson","3:26","N",27648,"+","None",1990,-10,3,593,566,27,80,62,18,0.563380281690141,NA
"Friday, Sep 14","boxscore","CHW","None","BOS","W",4,0,"None","82-62",2,"McDowell","Hesketh","None","3:35","N",34349,"++","None",1990,-10,4,597,566,31,81,62,19,0.566433566433566,NA
"Saturday, Sep 15","boxscore","CHW","None","BOS","W",7,4,"None","83-62",2,"Hibbard","Harris","Thigpen","3:08","N",41197,"+++","None",1990,-10,3,604,570,34,82,62,20,0.569444444444444,NA
"Sunday, Sep 16","boxscore","CHW","None","BOS","W",4,2,"None","84-62",2,"King","Kiecker","Thigpen","2:37","D",37561,"++++","None",1990,-10,2,608,572,36,83,62,21,0.572413793103448,NA
"Monday, Sep 17","boxscore","CHW","@","OAK","W",7,0,"None","85-62",2,"Perez","Sanderson","None","2:47","N",43953,"+++++","None",1990,-9,7,615,572,43,84,62,22,0.575342465753425,NA
"Tuesday, Sep 18","boxscore","CHW","@","OAK","W",8,2,"None","86-62",2,"Fernandez","Moore","None","3:27","N",33728,"++++++","None",1990,-8,6,623,574,49,85,62,23,0.578231292517007,NA
"Wednesday, Sep 19","boxscore","CHW","@","OAK","L",3,7,"None","86-63",2,"Stewart","McDowell","None","3:04","D",35990,"-","None",1990,-9,-4,626,581,45,85,63,22,0.574324324324324,NA
"Thursday, Sep 20","boxscore","CHW","@","SEA","L",3,7,"None","86-64",2,"Hanson","Hibbard","None","2:39","N",7956,"--","None",1990,-9.5,-4,629,588,41,85,64,21,0.570469798657718,NA
"Friday, Sep 21","boxscore","CHW","@","SEA","W",5,4,"None","87-64",2,"King","Johnson","Thigpen","3:27","N",55679,"+","None",1990,-9.5,1,634,592,42,86,64,22,0.573333333333333,NA
"Saturday, Sep 22","boxscore","CHW","@","SEA","W",14,5,"None","88-64",2,"Rosenberg","Knackert","Pall","3:08","N",16710,"++","None",1990,-9.5,9,648,597,51,87,64,23,0.576158940397351,NA
"Sunday, Sep 23","boxscore","CHW","@","SEA","W",2,1,"None","89-64",2,"Fernandez","Young","Thigpen","2:37","D",19666,"+++","None",1990,-8.5,1,650,598,52,88,64,24,0.578947368421053,NA
"Tuesday, Sep 25","boxscore","CHW","None","MIN","L",3,4,"None","89-65",2,"Guthrie","McDowell","Aguilera","2:52","N",24455,"-","None",1990,-9,-1,653,602,51,88,65,23,0.57516339869281,NA
"Wednesday, Sep 26","boxscore","CHW","None","MIN","W",3,1,"None","90-65",2,"Hibbard","Tapani","Thigpen","2:14","N",25617,"+","None",1990,-9,2,656,603,53,89,65,24,0.577922077922078,NA
"Thursday, Sep 27","boxscore","CHW","None","MIL","W",6,4,"None","91-65",2,"Edwards","Edens","Thigpen","2:47","N",29818,"++","1990-04-05 (Strike)",1990,-8,2,662,607,55,90,65,25,0.580645161290323,NA
"Friday, Sep 28","boxscore","CHW","None","SEA","L",4,13,"None","91-66",2,"Johnson","Fernandez","None","3:42","N",37662,"-","None",1990,-9,-9,666,620,46,90,66,24,0.576923076923077,NA
"Saturday, Sep 29","boxscore","CHW","None","SEA","W",5,2,"None","92-66",2,"King","Young","Thigpen","2:46","N",42800,"+","None",1990,-9,3,671,622,49,91,66,25,0.579617834394904,NA
"Sunday, Sep 30","boxscore","CHW","None","SEA","W",2,1,"None","93-66",2,"McDowell","DeLucia","Thigpen","2:43","D",42849,"++","None",1990,-9,1,673,623,50,92,66,26,0.582278481012658,NA
"Monday, Oct 1","boxscore","CHW","@","BOS","L",3,4,"None","93-67",2,"Reardon","Jones","None","3:04","N",31118,"-","1990-04-06 (Strike)",1990,-9,-1,676,627,49,92,67,25,0.578616352201258,NA
"Tuesday, Oct 2","boxscore","CHW","@","BOS","W",3,2,"11","94-67",2,"Pall","Lamp","Edwards","3:46","N",33917,"+","1990-04-07 (Strike)",1990,-9,1,679,629,50,93,67,26,0.58125,NA
"Wednesday, Oct 3","boxscore","CHW","@","BOS","L",1,3,"None","94-68",2,"Boddicker","Fernandez","Reardon","2:57","N",33637,"-","1990-04-08 (Strike)",1990,-9,-2,680,632,48,93,68,25,0.577639751552795,NA
"Wednesday, Apr 10","boxscore","CHW","@","BAL","W",2,0,"None","2-0",1,"Hibbard","Mesa","Thigpen","2:57","N",24973,"++","None",1991,0,2,2,0,2,1,0,1,1,24973
"Friday, Apr 12","boxscore","CHW","@","DET","W",4,1,"None","3-0",1,"Fernandez","Searcy","Thigpen","3:17","N",10847,"+++","None",1991,0.5,3,6,1,5,2,0,2,1,35820
"Saturday, Apr 13","boxscore","CHW","@","DET","W",4,1,"None","4-0",1,"McDowell","Tanana","None","2:36","D",10673,"++++","None",1991,0.5,3,10,2,8,3,0,3,1,46493
"Monday, Apr 15","boxscore","CHW","@","NYY","W",6,5,"None","5-0",1,"Hibbard","Cadaret","Thigpen","3:42","D",50891,"+++++","None",1991,0,1,16,7,9,4,0,4,1,97384
"Tuesday, Apr 16","boxscore","CHW","@","NYY","W",4,3,"10","6-0",1,"Radinsky","Farr","Thigpen","3:43","N",17541,"++++++","None",1991,0,1,20,10,10,5,0,5,1,114925
"Wednesday, Apr 17","boxscore","CHW","@","NYY","L",1,10,"None","6-1",2,"Cary","Fernandez","None","2:43","D",14209,"-","None",1991,-1,-9,21,20,1,5,1,4,0.833333333333333,129134
"Thursday, Apr 18","boxscore","CHW","None","DET","L",0,16,"None","6-2",2,"Tanana","McDowell","None","3:11","D",42191,"--","None",1991,-1,-16,21,36,-15,5,2,3,0.714285714285714,171325
"Saturday, Apr 20","boxscore","CHW","None","DET","L",1,2,"12","6-3",3,"Henneman","Radinsky","Gleaton","4:00","D",36420,"---","None",1991,-0.5,-1,22,38,-16,5,3,2,0.625,207745
"Sunday, Apr 21","boxscore","CHW","None","DET","W-wo",5,4,"None","7-3",1,"Drahman","Gibson","None","3:18","D",29776,"+","None",1991,0.5,1,27,42,-15,6,3,3,0.666666666666667,237521
"Monday, Apr 22","boxscore","CHW","None","BAL","W",8,7,"None","8-3",1,"Fernandez","McDonald","Thigpen","3:48","N",30480,"++","None",1991,1.5,1,35,49,-14,7,3,4,0.7,268001
"Tuesday, Apr 23","boxscore","CHW","None","BAL","W",10,4,"None","9-3",1,"McDowell","Johnson","None","2:55","N",23215,"+++","None",1991,1.5,6,45,53,-8,8,3,5,0.727272727272727,291216
"Wednesday, Apr 24","boxscore","CHW","None","BAL","L",1,5,"None","9-4",1,"Ballard","Hough","None","3:08","N",26121,"-","None",1991,1.5,-4,46,58,-12,8,4,4,0.666666666666667,317337
"Friday, Apr 26","boxscore","CHW","None","NYY","L",2,3,"11","9-5",1,"Cadaret","Drahman","None","4:19","N",30350,"--","None",1991,0.5,-1,48,61,-13,8,5,3,0.615384615384615,347687
"Saturday, Apr 27","boxscore","CHW","None","NYY","W",14,9,"None","10-5",1,"Perez","Plunk","None","3:56","N",34493,"+","None",1991,0.5,5,62,70,-8,9,5,4,0.642857142857143,382180
"Sunday, Apr 28","boxscore","CHW","None","NYY","W",4,1,"None","11-5",1,"McDowell","Cary","Thigpen","3:06","D",36242,"++","None",1991,0.5,3,66,71,-5,10,5,5,0.666666666666667,418422
"Tuesday, Apr 30","boxscore","CHW","@","MIL","L",2,8,"None","11-6",2,"Bosio","Fernandez","Crim","3:39","N",9136,"-","None",1991,-0.5,-6,68,79,-11,10,6,4,0.625,427558
"Wednesday, May 1","boxscore","CHW","@","MIL","L-wo",9,10,"19","11-7",2,"August","Edwards","None","6:05","D",13973,"--","None",1991,-1.5,-1,77,89,-12,10,7,3,0.588235294117647,441531
"Friday, May 3","boxscore","CHW","None","BOS","L",2,7,"None","11-8",2,"Clemens","McDowell","None","3:22","N",30267,"---","None",1991,-2.5,-5,79,96,-17,10,8,2,0.555555555555556,471798
"Saturday, May 4","boxscore","CHW","None","BOS","L",0,4,"None","11-9",2,"Bolton","Perez","None","2:57","N",37121,"----","None",1991,-2.5,-4,79,100,-21,10,9,1,0.526315789473684,508919
"Sunday, May 5","boxscore","CHW","None","BOS","L",1,9,"None","11-10",2,"Young","Fernandez","None","3:01","D",34477,"-----","None",1991,-2.5,-8,80,109,-29,10,10,0,0.5,543396
"Tuesday, May 7","boxscore","CHW","None","MIL","W-wo",2,1,"12","12-10",2,"Thigpen","Lee","None","3:29","N",35451,"+","None",1991,-2.5,1,82,110,-28,11,10,1,0.523809523809524,578847
"Wednesday, May 8","boxscore","CHW","None","MIL","W-wo",2,1,"None","13-10",2,"McDowell","Navarro","None","2:39","N",36026,"++","None",1991,-2.5,1,84,111,-27,12,10,2,0.545454545454545,614873
"Thursday, May 9","boxscore","CHW","@","TOR","L",0,2,"None","13-11",2,"Wells","Perez","Ward","2:39","N",47236,"-","None",1991,-3,-2,84,113,-29,12,11,1,0.521739130434783,662109
"Friday, May 10","boxscore","CHW","@","TOR","W",5,3,"12","14-11",2,"Radinsky","Fraser","None","4:27","N",50198,"+","None",1991,-2,2,89,116,-27,13,11,2,0.541666666666667,712307
"Saturday, May 11","boxscore","CHW","@","TOR","L",2,5,"None","14-12",2,"Stieb","Hough","Ward","2:35","D",50206,"-","None",1991,-3,-3,91,121,-30,13,12,1,0.52,762513
"Sunday, May 12","boxscore","CHW","@","TOR","L",2,4,"None","14-13",3,"Key","Hibbard","Ward","2:25","D",50108,"--","None",1991,-3,-2,93,125,-32,13,13,0,0.5,812621
"Monday, May 13","boxscore","CHW","@","BOS","W",4,3,"10","15-13",3,"Thigpen","Gray","None","3:25","N",31032,"+","None",1991,-2,1,97,128,-31,14,13,1,0.518518518518518,843653
"Tuesday, May 14","boxscore","CHW","@","BOS","L",1,4,"None","15-14",4,"Bolton","Perez","Reardon","2:57","N",28927,"-","None",1991,-2,-3,98,132,-34,14,14,0,0.5,872580
"Wednesday, May 15","boxscore","CHW","@","BOS","L",6,9,"None","15-15",6,"Hesketh","Pall","Reardon","4:11","N",31712,"--","None",1991,-3,-3,104,141,-37,14,15,-1,0.482758620689655,904292
"Friday, May 17","boxscore","CHW","None","TOR","W",5,3,"None","16-15",4,"Pall","Timlin","Thigpen","3:09","N",30095,"+","None",1991,-3,2,109,144,-35,15,15,0,0.5,934387
"Saturday, May 18","boxscore","CHW","None","TOR","L",2,9,"None","16-16",6,"Key","Hibbard","None","3:04","N",34861,"-","None",1991,-4,-7,111,153,-42,15,16,-1,0.483870967741935,969248
"Sunday, May 19","boxscore","CHW","None","TOR","W",5,4,"None","17-16",5,"Patterson","Timlin","Thigpen","3:41","D",41015,"+","None",1991,-3.5,1,116,157,-41,16,16,0,0.5,1010263
"Monday, May 20","boxscore","CHW","@","CAL","L",3,6,"None","17-17",6,"Langston","Perez","Harvey","2:41","N",23773,"-","None",1991,-4,-3,119,163,-44,16,17,-1,0.484848484848485,1034036
"Tuesday, May 21","boxscore","CHW","@","CAL","L",2,4,"None","17-18",6,"Abbott","Radinsky","Harvey","2:57","N",23040,"--","None",1991,-4,-2,121,167,-46,16,18,-2,0.470588235294118,1057076
"Wednesday, May 22","boxscore","CHW","@","CAL","W",5,3,"None","18-18",5,"Hough","Lewis","Thigpen","2:44","N",25803,"+","None",1991,-3.5,2,126,170,-44,17,18,-1,0.485714285714286,1082879
"Thursday, May 23","boxscore","CHW","@","OAK","W",11,1,"None","19-18",5,"Hibbard","Hawkins","None","2:52","N",30145,"++","None",1991,-3,10,137,171,-34,18,18,0,0.5,1113024
"Friday, May 24","boxscore","CHW","@","OAK","L-wo",5,6,"None","19-19",5,"Eckersley","Thigpen","None","3:33","N",34478,"-","None",1991,-4,-1,142,177,-35,18,19,-1,0.486486486486487,1147502
"Saturday, May 25","boxscore","CHW","@","OAK","L-wo",3,5,"10","19-20",5,"Klink","Edwards","None","3:51","D",41587,"--","None",1991,-5,-2,145,182,-37,18,20,-2,0.473684210526316,1189089
"Sunday, May 26","boxscore","CHW","@","OAK","L",2,6,"None","19-21",5,"Stewart","Fernandez","Klink","3:04","D",44089,"---","None",1991,-6,-4,147,188,-41,18,21,-3,0.461538461538462,1233178
"Tuesday, May 28","boxscore","CHW","None","CAL","W-wo",6,5,"None","20-21",5,"Pall","Harvey","None","3:09","N",31582,"+","None",1991,-5.5,1,153,193,-40,19,21,-2,0.475,1264760
"Wednesday, May 29","boxscore","CHW","None","CAL","L",4,8,"None","20-22",5,"Finley","Hibbard","None","3:31","N",31382,"-","None",1991,-5.5,-4,157,201,-44,19,22,-3,0.463414634146341,1296142
"Thursday, May 30","boxscore","CHW","None","CAL","L",6,7,"None","20-23",6,"McCaskill","McDowell","Harvey","3:17","D",31632,"--","None",1991,-6.5,-1,163,208,-45,19,23,-4,0.452380952380952,1327774
"Friday, May 31","boxscore","CHW","None","OAK","W-wo",5,4,"None","21-23",5,"Thigpen","Chitren","None","3:22","N",41870,"+","None",1991,-5.5,1,168,212,-44,20,23,-3,0.465116279069767,1369644
"Saturday, Jun 1","boxscore","CHW","None","OAK","L",4,7,"None","21-24",6,"Klink","Fernandez","Eckersley","3:41","N",42343,"-","None",1991,-6.5,-3,172,219,-47,20,24,-4,0.454545454545455,1411987
"Sunday, Jun 2","boxscore","CHW","None","OAK","W",4,3,"None","22-24",6,"Hough","Moore","Thigpen","3:30","N",41358,"+","None",1991,-5.5,1,176,222,-46,21,24,-3,0.466666666666667,1453345
"Monday, Jun 3","boxscore","CHW","None","OAK","L",3,5,"None","22-25",6,"Slusarski","Hibbard","Eckersley","2:55","N",36341,"-","None",1991,-6.5,-2,179,227,-48,21,25,-4,0.456521739130435,1489686
"Tuesday, Jun 4","boxscore","CHW","@","CLE","W",4,1,"None","23-25",6,"McDowell","Nichols","None","2:33","N",8219,"+","None",1991,-6.5,3,183,228,-45,22,25,-3,0.468085106382979,1497905
"Wednesday, Jun 5","boxscore","CHW","@","CLE","L",1,2,"None","23-26",6,"Hillegas","Garcia","None","2:46","N",6837,"-","None",1991,-7.5,-1,184,230,-46,22,26,-4,0.458333333333333,1504742
"Thursday, Jun 6","boxscore","CHW","@","CLE","W",2,1,"10","24-26",6,"Perez","Jones","Thigpen","3:02","N",8436,"+","None",1991,-7.5,1,186,231,-45,23,26,-3,0.469387755102041,1513178
"Friday, Jun 7","boxscore","CHW","@","KCR","W",2,0,"None","25-26",6,"Hough","Appier","Radinsky","2:33","N",26153,"++","None",1991,-6.5,2,188,231,-43,24,26,-2,0.48,1539331
"Saturday, Jun 8","boxscore","CHW","@","KCR","W",14,7,"None","26-26",6,"Hibbard","Gordon","None","3:14","N",36018,"+++","None",1991,-5.5,7,202,238,-36,25,26,-1,0.490196078431373,1575349
"Sunday, Jun 9","boxscore","CHW","@","KCR","W",8,2,"None","27-26",6,"McDowell","Boddicker","None","2:22","D",30617,"++++","None",1991,-5.5,6,210,240,-30,26,26,0,0.5,1605966
"Monday, Jun 10","boxscore","CHW","@","TEX","W",3,2,"13","28-26",5,"Perez","Alexander","Thigpen","4:00","N",31431,"+++++","None",1991,-5.5,1,213,242,-29,27,26,1,0.509433962264151,1637397
"Tuesday, Jun 11","boxscore","CHW","@","TEX","L",0,2,"None","28-27",6,"Ryan","Fernandez","None","2:56","N",38172,"-","None",1991,-5.5,-2,213,244,-31,27,27,0,0.5,1675569
"Wednesday, Jun 12","boxscore","CHW","@","TEX","L",2,4,"None","28-28",6,"Barfield","Hough","Russell","2:43","N",18742,"--","None",1991,-6.5,-2,215,248,-33,27,28,-1,0.490909090909091,1694311
"Thursday, Jun 13","boxscore","CHW","@","TEX","L",4,8,"None","28-29",6,"Alexander","Hibbard","Rogers","2:53","N",21722,"---","None",1991,-7,-4,219,256,-37,27,29,-2,0.482142857142857,1716033
"Friday, Jun 14","boxscore","CHW","None","KCR","W",9,3,"None","29-29",6,"McDowell","Aquino","Radinsky","2:54","N",41310,"+","None",1991,-6.5,6,228,259,-31,28,29,-1,0.491228070175439,1757343
"Saturday, Jun 15","boxscore","CHW","None","KCR","L",3,5,"None","29-30",6,"Boddicker","Garcia","Montgomery","2:49","N",41844,"-","None",1991,-7,-2,231,264,-33,28,30,-2,0.482758620689655,1799187
"Sunday, Jun 16","boxscore","CHW","None","KCR","L",4,9,"None","29-31",6,"Gubicza","Fernandez","None","3:07","D",42074,"--","None",1991,-7.5,-5,235,273,-38,28,31,-3,0.474576271186441,1841261
"Tuesday, Jun 18","boxscore","CHW","None","CLE","W",6,5,"None","30-31",6,"Hough","Candiotti","Thigpen","2:43","N",32151,"+","None",1991,-7,1,241,278,-37,29,31,-2,0.483333333333333,1873412
"Wednesday, Jun 19","boxscore","CHW","None","CLE","L",3,4,"None","30-32",7,"Nagy","Hibbard","Nichols","2:39","N",34666,"-","None",1991,-8,-1,244,282,-38,29,32,-3,0.475409836065574,1908078
"Thursday, Jun 20","boxscore","CHW","None","TEX","L",3,7,"None","30-33",7,"Jeffcoat","Thigpen","None","2:58","N",32869,"--","None",1991,-8.5,-4,247,289,-42,29,33,-4,0.467741935483871,1940947
"Friday, Jun 21","boxscore","CHW","None","TEX","W-wo",6,5,"11","31-33",7,"Patterson","Schiraldi","None","3:58","N",37782,"+","None",1991,-8.5,1,253,294,-41,30,33,-3,0.476190476190476,1978729
