"date","boxscore","team","home_or_away","opponent","win_or_loss","runs","runs_allowed","innings","win_loss_record","rank","win","loss","save","time","day_or_night","attendance","streak","originally_scheduled","year","games_ahead","run_diff","r_so_far","ra_so_far","rd_so_far","wins_so_far","losses_so_far","win_loss_differential","record_so_far","attendance_so_far"
"Saturday, Aug 22","boxscore","MIN","@","MIL","L-wo",3,4,"10","21-48",7,"Fingers","Cooper","None","3:05","N",15292,"-","None",1981,-22,-1,220,311,-91,22,48,-26,0.314285714285714,NA
"Sunday, Aug 23","boxscore","MIN","@","MIL","L",5,8,"None","21-49",7,"Augustine","Arroyo","Fingers","2:53","D",18724,"--","None",1981,-22,-3,225,319,-94,22,49,-27,0.309859154929577,NA
"Monday, Aug 24","boxscore","MIN","@","NYY","W",3,2,"12","22-49",7,"O'Connor","Frazier","None","3:06","N",21513,"+","None",1981,-22,1,228,321,-93,23,49,-26,0.319444444444444,NA
"Tuesday, Aug 25","boxscore","MIN","@","NYY","W",3,0,"None","23-49",7,"Jackson","May","Koosman","2:18","N",26110,"++","None",1981,-21,3,231,321,-90,24,49,-25,0.328767123287671,NA
"Wednesday, Aug 26","boxscore","MIN","@","NYY","L",2,3,"None","23-50",7,"Gossage","Williams","None","2:14","N",30271,"-","None",1981,-21.5,-1,233,324,-91,24,50,-26,0.324324324324324,NA
"Thursday, Aug 27","boxscore","MIN","None","DET","W-wo",4,3,"None","24-50",7,"Redfern","Saucier","None","2:13","N",4625,"+","None",1981,-20.5,1,237,327,-90,25,50,-25,0.333333333333333,NA
"Friday, Aug 28","boxscore","MIN","None","DET","W",6,0,"None","25-50",7,"Arroyo","Rozema","Koosman","2:15","N",5415,"++","None",1981,-19.5,6,243,327,-84,26,50,-24,0.342105263157895,NA
"Saturday, Aug 29","boxscore","MIN","None","DET","W",7,1,"None","26-50",7,"Havens","Schatzeder","None","2:32","N",10296,"+++","None",1981,-18.5,6,250,328,-78,27,50,-23,0.350649350649351,NA
"Sunday, Aug 30","boxscore","MIN","None","DET","L",1,6,"None","26-51",7,"Morris","Cooper","None","2:23","D",8217,"-","None",1981,-19.5,-5,251,334,-83,27,51,-24,0.346153846153846,NA
"Monday, Aug 31","boxscore","MIN","None","NYY","L",0,7,"None","26-52",7,"Righetti","Williams","None","2:16","N",12774,"--","None",1981,-20.5,-7,251,341,-90,27,52,-25,0.341772151898734,NA
"Tuesday, Sep 1","boxscore","MIN","None","NYY","L",6,11,"None","26-53",7,"Reuschel","Redfern","None","2:22","N",14075,"---","None",1981,-21,-5,257,352,-95,27,53,-26,0.3375,NA
"Wednesday, Sep 2","boxscore","MIN","None","NYY","W",4,3,"None","27-53",7,"Cooper","Gossage","None","2:33","N",16231,"+","None",1981,-19.5,1,261,355,-94,28,53,-25,0.345679012345679,NA
"Thursday, Sep 3","boxscore","MIN","None","MIL","L",3,4,"None","27-54",7,"Vuckovich","Havens","Fingers","2:19","D",5257,"-","None",1981,-20.5,-1,264,359,-95,28,54,-26,0.341463414634146,NA
"Friday, Sep 4","boxscore","MIN","None","MIL","L",5,16,"None","27-55",7,"Caldwell","Arroyo","None","2:40","N",7976,"--","None",1981,-21.5,-11,269,375,-106,28,55,-27,0.337349397590361,NA
"Saturday, Sep 5","boxscore","MIN","None","MIL","L",3,5,"None","27-56",7,"Slaton","Williams","Fingers","2:00","D",9952,"---","None",1981,-21.5,-2,272,380,-108,28,56,-28,0.333333333333333,NA
"Sunday, Sep 6","boxscore","MIN","None","MIL","L",7,8,"10","27-57",7,"Fingers","Corbett","None","3:06","D",9764,"----","None",1981,-21.5,-1,279,388,-109,28,57,-29,0.329411764705882,NA
"Monday, Sep 7","boxscore","MIN","None","TOR","W",4,0,"None","28-57",7,"Jackson","Berenguer","Corbett","2:13","N",5024,"+","None",1981,-21.5,4,283,388,-105,29,57,-28,0.337209302325581,NA
"Tuesday, Sep 8","boxscore","MIN","None","TOR","W-wo",1,0,"None","29-57",7,"Havens","Stieb","None","2:15","N",2839,"++","None",1981,-21.5,1,284,388,-104,30,57,-27,0.344827586206897,NA
"Wednesday, Sep 9","boxscore","MIN","None","TOR","W",3,1,"None","30-57",7,"Arroyo","Clancy","Corbett","2:09","N",3381,"+++","None",1981,-20.5,2,287,389,-102,31,57,-26,0.352272727272727,NA
"Friday, Sep 11","boxscore","MIN","None","CHW","W",4,3,"None","31-57",7,"Williams","Burns","Corbett","2:34","N",6954,"++++","None",1981,-20.5,1,291,392,-101,32,57,-25,0.359550561797753,NA
"Saturday, Sep 12","boxscore","MIN","None","CHW","W",3,1,"None","32-57",7,"Redfern","Dotson","Corbett","2:28","N",7967,"+++++","None",1981,-19.5,2,294,393,-99,33,57,-24,0.366666666666667,NA
"Sunday, Sep 13","boxscore","MIN","None","CHW","W-wo",7,6,"None","33-57",7,"Veselic","Hickey","None","3:17","D",16308,"++++++","None",1981,-18.5,1,301,399,-98,34,57,-23,0.373626373626374,NA
"Monday, Sep 14","boxscore","MIN","@","TOR","W",6,3,"None","34-57",6,"Havens","Clancy","Corbett","2:26","N",11402,"+++++++","None",1981,-18.5,3,307,402,-95,35,57,-22,0.380434782608696,NA
"Tuesday, Sep 15","boxscore","MIN","@","TOR","L",2,4,"None","34-58",7,"Leal","Arroyo","McLaughlin","2:16","N",12037,"-","None",1981,-18.5,-2,309,406,-97,35,58,-23,0.376344086021505,NA
"Wednesday, Sep 16","boxscore","MIN","@","TOR","W",5,2,"None","35-58",6,"Williams","Berenguer","None","2:10","N",11733,"+","None",1981,-18.5,3,314,408,-94,36,58,-22,0.382978723404255,NA
"Friday, Sep 18","boxscore","MIN","@","TEX","W",6,3,"None","36-58",6,"Redfern","Honeycutt","Corbett","2:17","N",10509,"++","None",1981,-18.5,3,320,411,-91,37,58,-21,0.389473684210526,NA
"Saturday, Sep 19","boxscore","MIN","@","TEX","L",0,6,"None","36-59",6,"Medich","Jackson","None","2:04","N",13065,"-","None",1981,-19.5,-6,320,417,-97,37,59,-22,0.385416666666667,NA
"Sunday, Sep 20","boxscore","MIN","@","TEX","L-wo",3,4,"None","36-60",7,"Hough","Corbett","None","2:26","D",7441,"--","None",1981,-19.5,-1,323,421,-98,37,60,-23,0.381443298969072,NA
"Monday, Sep 21","boxscore","MIN","@","KCR","W",7,2,"None","37-60",6,"Williams","Hammaker","None","2:51","N",24869,"+","None",1981,-19,5,330,423,-93,38,60,-22,0.387755102040816,NA
"Tuesday, Sep 22","boxscore","MIN","@","KCR","L",1,2,"None","37-61",7,"Gura","Arroyo","None","2:19","N",19580,"-","None",1981,-20.5,-1,331,425,-94,38,61,-23,0.383838383838384,NA
"Wednesday, Sep 23","boxscore","MIN","@","KCR","W",6,2,"None","38-61",7,"Redfern","Jones","Corbett","2:42","N",19457,"+","None",1981,-20.5,4,337,427,-90,39,61,-22,0.39,NA
"Thursday, Sep 24","boxscore","MIN","@","KCR","L",2,9,"None","38-62",7,"Leonard","Havens","None","2:45","N",17893,"-","None",1981,-21,-7,339,436,-97,39,62,-23,0.386138613861386,NA
"Friday, Sep 25","boxscore","MIN","None","TEX","L",2,5,"None","38-63",7,"Hough","Williams","Comer","2:11","N",15607,"--","None",1981,-21,-3,341,441,-100,39,63,-24,0.382352941176471,NA
"Saturday, Sep 26","boxscore","MIN","None","TEX","W",7,3,"None","39-63",7,"Arroyo","Darwin","None","2:05","D",4959,"+","None",1981,-21,4,348,444,-96,40,63,-23,0.388349514563107,NA
"Sunday, Sep 27","boxscore","MIN","None","TEX","W",5,2,"None","40-63",7,"Redfern","Butcher","Corbett","2:20","D",4428,"++","None",1981,-19.5,3,353,446,-93,41,63,-22,0.394230769230769,NA
"Monday, Sep 28","boxscore","MIN","None","KCR","L",1,6,"None","40-64",7,"Leonard","Havens","None","2:21","D",3654,"-","None",1981,-20,-5,354,452,-98,41,64,-23,0.39047619047619,NA
"Tuesday, Sep 29","boxscore","MIN","None","KCR","L",2,4,"None","40-65",7,"Wright","Williams","Quisenberry","2:21","D",3676,"--","None",1981,-21,-2,356,456,-100,41,65,-24,0.386792452830189,NA
"Wednesday, Sep 30","boxscore","MIN","None","KCR","L",2,5,"None","40-66",7,"Gura","Arroyo","None","2:37","D",15900,"---","None",1981,-22,-3,358,461,-103,41,66,-25,0.383177570093458,NA
"Friday, Oct 2","boxscore","MIN","@","CHW","W",3,2,"None","41-66",7,"Redfern","Koosman","Corbett","2:48","N",7175,"+","None",1981,-21,1,361,463,-102,42,66,-24,0.388888888888889,NA
"Saturday, Oct 3","boxscore","MIN","@","CHW","L-wo",4,5,"None","41-67",7,"Hoyt","Veselic","None","2:28","D",4716,"-","None",1981,-22,-1,365,468,-103,42,67,-25,0.385321100917431,NA
"Sunday, Oct 4","boxscore","MIN","@","CHW","L-wo",12,13,"None","41-68",7,"Robinson","Corbett","None","3:48","D",7965,"--","None",1981,-23,-1,377,481,-104,42,68,-26,0.381818181818182,NA
"Wednesday, Apr 7","boxscore","MIN","None","SEA","W",7,5,"None","1-1",1,"Erickson","Beattie","Corbett","2:50","N",5213,"+","None",1982,0,2,7,5,2,1,0,1,1,5213
"Thursday, Apr 8","boxscore","MIN","None","SEA","W",4,1,"None","2-1",1,"Havens","Nelson","Corbett","2:32","D",10412,"++","None",1982,0,3,11,6,5,2,0,2,1,15625
"Friday, Apr 9","boxscore","MIN","None","CAL","W",2,1,"None","3-1",1,"Williams","Moreno","None","2:20","N",19105,"+++","None",1982,1,1,13,7,6,3,0,3,1,34730
"Saturday, Apr 10","boxscore","MIN","None","CAL","L",1,8,"None","3-2",1,"Renko","Jackson","None","2:23","D",23769,"-","None",1982,0,-7,14,15,-1,3,1,2,0.75,58499
"Sunday, Apr 11","boxscore","MIN","None","CAL","W",3,1,"None","4-2",1,"Redfern","Forsch","None","1:55","D",12710,"+","None",1982,0,2,17,16,1,4,1,3,0.8,71209
"Tuesday, Apr 13","boxscore","MIN","None","OAK","L",3,8,"None","4-3",2,"Keough","Erickson","Underwood","2:56","N",10594,"-","None",1982,-1,-5,20,24,-4,4,2,2,0.666666666666667,81803
"Wednesday, Apr 14","boxscore","MIN","None","OAK","L",5,7,"12","4-4",5,"Jones","Arroyo","None","3:32","N",10534,"--","None",1982,-2,-2,25,31,-6,4,3,1,0.571428571428571,92337
"Thursday, Apr 15","boxscore","MIN","None","OAK","W",11,5,"None","5-4",4,"Williams","Langford","Davis","2:52","D",15064,"+","None",1982,-2,6,36,36,0,5,3,2,0.625,107401
"Friday, Apr 16","boxscore","MIN","@","CAL","L-wo",2,4,"10","5-5",4,"Aase","Corbett","None","3:01","N",24723,"-","None",1982,-2.5,-2,38,40,-2,5,4,1,0.555555555555556,132124
"Saturday, Apr 17","boxscore","MIN","@","CAL","L",2,6,"None","5-6",6,"Forsch","Felton","None","2:26","N",61640,"--","None",1982,-4,-4,40,46,-6,5,5,0,0.5,193764
"Sunday, Apr 18","boxscore","MIN","@","CAL","L",2,5,"None","5-7",6,"Zahn","Erickson","None","1:49","D",26935,"---","None",1982,-5,-3,42,51,-9,5,6,-1,0.454545454545455,220699
"Monday, Apr 19","boxscore","MIN","@","OAK","W",5,2,"None","6-7",5,"Davis","Langford","None","2:50","N",25415,"+","None",1982,-4.5,3,47,53,-6,6,6,0,0.5,246114
"Tuesday, Apr 20","boxscore","MIN","@","OAK","L-wo",3,4,"16","6-8",6,"Beard","Castillo","None","5:03","N",12488,"-","None",1982,-4.5,-1,50,57,-7,6,7,-1,0.461538461538462,258602
"Wednesday, Apr 21","boxscore","MIN","@","OAK","L",2,5,"None","6-9",6,"Underwood","Jackson","None","2:14","D",18118,"--","None",1982,-4.5,-3,52,62,-10,6,8,-2,0.428571428571429,276720
"Thursday, Apr 22","boxscore","MIN","@","SEA","L",4,8,"None","6-10",7,"Moore","Redfern","Stanton","2:49","N",4601,"---","None",1982,-5,-4,56,70,-14,6,9,-3,0.4,281321
"Friday, Apr 23","boxscore","MIN","@","SEA","W",12,4,"None","7-10",6,"Erickson","Nunez","None","2:53","N",5665,"+","None",1982,-5,8,68,74,-6,7,9,-2,0.4375,286986
"Saturday, Apr 24","boxscore","MIN","@","SEA","L",2,3,"None","7-11",7,"Vande Berg","Davis","Caudill","2:23","N",18651,"-","None",1982,-5.5,-1,70,77,-7,7,10,-3,0.411764705882353,305637
"Sunday, Apr 25","boxscore","MIN","@","SEA","L-wo",4,5,"11","7-12",7,"Caudill","Felton","None","3:19","D",7203,"--","None",1982,-6.5,-1,74,82,-8,7,11,-4,0.388888888888889,312840
"Tuesday, Apr 27","boxscore","MIN","None","DET","L",2,5,"None","7-13",7,"Morris","Jackson","None","2:43","N",7479,"---","None",1982,-7.5,-3,76,87,-11,7,12,-5,0.368421052631579,320319
"Wednesday, Apr 28","boxscore","MIN","None","DET","W",4,2,"None","8-13",7,"Redfern","Petry","Davis","2:33","N",7747,"+","None",1982,-6.5,2,80,89,-9,8,12,-4,0.4,328066
"Friday, Apr 30","boxscore","MIN","None","MIL","W",7,4,"None","9-13",6,"Erickson","Haas","None","2:03","N",23547,"++","None",1982,-6,3,87,93,-6,9,12,-3,0.428571428571429,351613
"Saturday, May 1","boxscore","MIN","None","MIL","L",5,6,"None","9-14",6,"Vuckovich","Corbett","Fingers","2:37","D",25587,"-","None",1982,-7,-1,92,99,-7,9,13,-4,0.409090909090909,377200
"Sunday, May 2","boxscore","MIN","None","MIL","L",4,11,"None","9-15",6,"Lerch","Williams","Bernard","2:47","D",24605,"--","None",1982,-7,-7,96,110,-14,9,14,-5,0.391304347826087,401805
"Monday, May 3","boxscore","MIN","@","BOS","L",2,6,"None","9-16",6,"Rainey","Felton","Stanley","2:19","N",12065,"---","None",1982,-8,-4,98,116,-18,9,15,-6,0.375,413870
"Tuesday, May 4","boxscore","MIN","@","BOS","L",3,5,"None","9-17",6,"Hurst","Redfern","Aponte","2:15","N",13726,"----","None",1982,-8,-2,101,121,-20,9,16,-7,0.36,427596
"Wednesday, May 5","boxscore","MIN","@","BOS","W",3,2,"None","10-17",6,"Erickson","Torrez","Corbett","2:25","N",14685,"+","None",1982,-7.5,1,104,123,-19,10,16,-6,0.384615384615385,442281
"Thursday, May 6","boxscore","MIN","@","MIL","L",3,6,"None","10-18",6,"Vuckovich","Havens","Fingers","2:10","N",6303,"-","None",1982,-7.5,-3,107,129,-22,10,17,-7,0.37037037037037,448584
"Friday, May 7","boxscore","MIN","@","MIL","L",1,4,"None","10-19",6,"Lerch","Williams","Slaton","2:21","N",12284,"--","None",1982,-7.5,-3,108,133,-25,10,18,-8,0.357142857142857,460868
"Saturday, May 8","boxscore","MIN","@","MIL","L",1,12,"None","10-20",6,"Caldwell","Felton","None","2:30","D",18081,"---","None",1982,-8.5,-11,109,145,-36,10,19,-9,0.344827586206897,478949
"Sunday, May 9","boxscore","MIN","@","MIL","L",2,6,"None","10-21",6,"Slaton","Redfern","Fingers","2:30","D",18389,"----","None",1982,-9.5,-4,111,151,-40,10,20,-10,0.333333333333333,497338
"Monday, May 10","boxscore","MIN","None","BOS","L",5,9,"None","10-22",6,"Burgmeier","Erickson","None","2:21","N",7790,"-----","None",1982,-10.5,-4,116,160,-44,10,21,-11,0.32258064516129,505128
"Tuesday, May 11","boxscore","MIN","None","BOS","W",10,6,"None","11-22",6,"Castillo","Ojeda","None","2:39","N",8321,"+","None",1982,-9.5,4,126,166,-40,11,21,-10,0.34375,513449
"Wednesday, May 12","boxscore","MIN","None","BOS","L",1,4,"None","11-23",6,"Eckersley","Davis","Clear","2:11","N",11264,"-","None",1982,-10.5,-3,127,170,-43,11,22,-11,0.333333333333333,524713
"Thursday, May 13","boxscore","MIN","@","DET","L",2,6,"None","11-24",7,"Morris","Pacella","None","2:20","N",11945,"--","None",1982,-11.5,-4,129,176,-47,11,23,-12,0.323529411764706,536658
"Friday, May 14","boxscore","MIN","@","DET","L-wo",2,4,"11","11-25",7,"Rozema","Davis","None","3:30","N",21459,"---","None",1982,-11.5,-2,131,180,-49,11,24,-13,0.314285714285714,558117
"Saturday, May 15","boxscore","MIN","@","DET","L-wo",4,5,"10","11-26",7,"Sosa","Jackson","None","3:07","D",16092,"----","None",1982,-12.5,-1,135,185,-50,11,25,-14,0.305555555555556,574209
"Sunday, May 16","boxscore","MIN","@","DET","L",6,7,"None","11-27",7,"Tobik","Felton","None","2:24","D",19392,"-----","None",1982,-13.5,-1,141,192,-51,11,26,-15,0.297297297297297,593601
"Tuesday, May 18","boxscore","MIN","@","BAL","W",8,7,"None","12-27",7,"Castillo","Palmer","Davis","2:55","N",10998,"+","None",1982,-13.5,1,149,199,-50,12,26,-14,0.315789473684211,604599
"Wednesday, May 19","boxscore","MIN","@","BAL","L",2,4,"None","12-28",7,"Stewart","Filson","Stoddard","2:24","N",8088,"-","None",1982,-14.5,-2,151,203,-52,12,27,-15,0.307692307692308,612687
"Thursday, May 20","boxscore","MIN","@","BAL","L",0,6,"None","12-29",7,"McGregor","Redfern","None","1:57","N",12598,"--","None",1982,-14.5,-6,151,209,-58,12,28,-16,0.3,625285
"Friday, May 21","boxscore","MIN","@","NYY","L",1,12,"None","12-30",7,"May","Havens","None","2:33","N",25106,"---","None",1982,-15.5,-11,152,221,-69,12,29,-17,0.292682926829268,650391
"Saturday, May 22","boxscore","MIN","@","NYY","L",0,1,"None","12-31",7,"Righetti","Jackson","Gossage","2:38","N",20206,"----","None",1982,-16.5,-1,152,222,-70,12,30,-18,0.285714285714286,670597
"Sunday, May 23","boxscore","MIN","@","NYY","L",2,4,"None","12-32",7,"Guidry","Castillo","Gossage","2:37","D",31029,"-----","None",1982,-16.5,-2,154,226,-72,12,31,-19,0.27906976744186,701626
"Monday, May 24","boxscore","MIN","None","CLE","L",2,9,"None","12-33",7,"Barker","Redfern","None","2:37","N",5515,"------","None",1982,-17.5,-7,156,235,-79,12,32,-20,0.272727272727273,707141
"Tuesday, May 25","boxscore","MIN","None","CLE","L",0,7,"None","12-34",7,"Sorensen","Havens","None","2:00","N",5665,"-------","None",1982,-18,-7,156,242,-86,12,33,-21,0.266666666666667,712806
"Wednesday, May 26","boxscore","MIN","None","CLE","L",1,2,"None","12-35",7,"Spillner","Davis","None","2:09","N",5188,"--------","None",1982,-18.5,-1,157,244,-87,12,34,-22,0.260869565217391,717994
"Friday, May 28","boxscore","MIN","None","NYY","L",5,10,"None","12-36",7,"Gossage","Davis","None","2:29","N",18854,"---------","None",1982,-19,-5,162,254,-92,12,35,-23,0.25531914893617,736848
"Saturday, May 29","boxscore","MIN","None","NYY","L",4,6,"None","12-37",7,"Rawley","Havens","None","2:30","D",18109,"----------","None",1982,-20,-2,166,260,-94,12,36,-24,0.25,754957
"Sunday, May 30","boxscore","MIN","None","NYY","L",6,8,"10","12-38",7,"Gossage","Boris","Rawley","3:16","D",16352,"-----------","None",1982,-20,-2,172,268,-96,12,37,-25,0.244897959183673,771309
"Monday, May 31","boxscore","MIN","@","CLE","L",4,9,"None","12-39",7,"Sorensen","Filson","None","2:23","N",14690,"------------","None",1982,-20,-5,176,277,-101,12,38,-26,0.24,785999
"Tuesday, Jun 1","boxscore","MIN","@","CLE","L",4,6,"None","12-40",7,"Glynn","Davis","Spillner","2:22","N",4045,"-------------","None",1982,-20,-2,180,283,-103,12,39,-27,0.235294117647059,790044
"Wednesday, Jun 2","boxscore","MIN","@","CLE","L",2,4,"None","12-41",7,"Sutcliffe","Castillo","Whitson","2:14","N",11495,"--------------","None",1982,-20,-2,182,287,-105,12,40,-28,0.230769230769231,801539
"Friday, Jun 4","boxscore","MIN","None","BAL","W",6,0,"None","13-41",7,"Havens","McGregor","Felton","2:20","N",8517,"+","None",1982,-19,6,188,287,-99,13,40,-27,0.245283018867925,810056
"Saturday, Jun 5","boxscore","MIN","None","BAL","L",1,3,"None","13-42",7,"Flanagan","Williams","None","2:13","N",11151,"-","None",1982,-19,-2,189,290,-101,13,41,-28,0.240740740740741,821207
"Sunday, Jun 6","boxscore","MIN","None","BAL","L",5,7,"11","13-43",7,"Stoddard","Davis","None","3:31","D",11240,"--","None",1982,-19,-2,194,297,-103,13,42,-29,0.236363636363636,832447
"Monday, Jun 7","boxscore","MIN","None","KCR","L",4,5,"10","13-44",7,"Quisenberry","Redfern","None","3:03","N",6274,"---","None",1982,-20,-1,198,302,-104,13,43,-30,0.232142857142857,838721
"Tuesday, Jun 8","boxscore","MIN","None","KCR","L",4,9,"None","13-45",7,"Gura","O'Connor","None","2:23","N",6543,"----","None",1982,-21,-5,202,311,-109,13,44,-31,0.228070175438596,845264
"Wednesday, Jun 9","boxscore","MIN","None","KCR","L",5,8,"None","13-46",7,"Splittorff","Williams","Quisenberry","2:26","N",7030,"-----","None",1982,-22,-3,207,319,-112,13,45,-32,0.224137931034483,852294
"Thursday, Jun 10","boxscore","MIN","None","KCR","W",8,7,"None","14-46",7,"Redfern","Armstrong","None","2:55","N",13667,"+","None",1982,-21,1,215,326,-111,14,45,-31,0.23728813559322,865961
"Saturday, Jun 12","boxscore","MIN","@","TEX","L",3,4,"None","14-47",7,"Honeycutt","Castillo","Schmidt","2:10","N",18464,"-","None",1982,-21.5,-1,218,330,-112,14,46,-32,0.233333333333333,884425
"Sunday, Jun 13","boxscore","MIN","@","TEX","L",4,10,"None","14-48",7,"Medich","O'Connor","None","2:27","D",15973,"--","None",1982,-22,-6,222,340,-118,14,47,-33,0.229508196721311,900398
"Monday, Jun 14","boxscore","MIN","@","KCR","L",0,3,"None","14-49",7,"Splittorff","Havens","Quisenberry","2:18","N",28448,"---","None",1982,-22.5,-3,222,343,-121,14,48,-34,0.225806451612903,928846
"Tuesday, Jun 15","boxscore","MIN","@","KCR","L",4,7,"None","14-50",7,"Black","Williams","Quisenberry","2:41","N",21633,"----","None",1982,-23.5,-3,226,350,-124,14,49,-35,0.222222222222222,950479
"Wednesday, Jun 16","boxscore","MIN","@","KCR","W",5,2,"None","15-50",7,"Viola","Blue","None","2:18","N",25790,"+","None",1982,-22.5,3,231,352,-121,15,49,-34,0.234375,976269
"Friday, Jun 18","boxscore","MIN","None","TEX","L",2,3,"None","15-51",7,"Medich","Castillo","Comer","2:24","N",9614,"-","None",1982,-24,-1,233,355,-122,15,50,-35,0.230769230769231,985883
"Saturday, Jun 19","boxscore","MIN","None","TEX","L",3,6,"None","15-52",7,"Matlack","Redfern","Darwin","2:14","N",8486,"--","None",1982,-24,-3,236,361,-125,15,51,-36,0.227272727272727,994369
"Sunday, Jun 20","boxscore","MIN","None","TEX","W",4,1,"None","16-52",7,"Havens","Tanana","Davis","2:00","D",19010,"+","None",1982,-24,3,240,362,-122,16,51,-35,0.238805970149254,1013379
"Monday, Jun 21","boxscore","MIN","@","CHW","L",4,5,"None","16-53",7,"Barojas","Felton","None","3:06","N",19210,"-","None",1982,-25,-1,244,367,-123,16,52,-36,0.235294117647059,1032589
"Tuesday, Jun 22","boxscore","MIN","@","CHW","L",5,6,"None","16-54",7,"Solomon","Felton","None","2:48","N",22934,"--","None",1982,-25,-1,249,373,-124,16,53,-37,0.231884057971014,1055523
"Wednesday, Jun 23","boxscore","MIN","@","CHW","W",6,3,"None","17-54",7,"Boris","Barojas","Davis","3:03","N",21309,"+","None",1982,-25,3,255,376,-121,17,53,-36,0.242857142857143,1076832
"Saturday, Jun 26","boxscore","MIN","@","TOR","W",4,3,"None","18-54",7,"Davis","Stieb","None","2:20","D",14052,"++","None",1982,-25,1,259,379,-120,18,53,-35,0.253521126760563,1090884
"Sunday, Jun 27","boxscore","MIN","@","TOR","L-wo",2,3,"None","18-55",7,"McLaughlin","Felton","None","2:33","D",20074,"-","None",1982,-26,-1,261,382,-121,18,54,-36,0.25,1110958
"Monday, Jun 28","boxscore","MIN","None","CHW","L",7,8,"None","18-56",7,"Lamp","Williams","Barojas","3:03","N",8428,"--","None",1982,-26.5,-1,268,390,-122,18,55,-37,0.246575342465753,1119386
"Tuesday, Jun 29","boxscore","MIN","None","CHW","W",12,5,"None","19-56",7,"Viola","Dotson","Felton","2:56","N",9181,"+","None",1982,-26.5,7,280,395,-115,19,55,-36,0.256756756756757,1128567
"Wednesday, Jun 30","boxscore","MIN","None","CHW","W",4,3,"None","20-56",7,"Castillo","Hoyt","Davis","2:10","N",8269,"++","None",1982,-25.5,1,284,398,-114,20,55,-35,0.266666666666667,1136836
"Thursday, Jul 1","boxscore","MIN","None","CHW","W",9,2,"None","21-56",7,"Redfern","Burns","None","2:59","D",26360,"+++","None",1982,-24.5,7,293,400,-107,21,55,-34,0.276315789473684,1163196
"Friday, Jul 2","boxscore","MIN","None","TOR","L",4,9,"None","21-57",7,"Murray","Havens","McLaughlin","2:33","N",7503,"-","None",1982,-24.5,-5,297,409,-112,21,56,-35,0.272727272727273,1170699
"Saturday, Jul 3","boxscore","MIN","None","TOR","W",2,1,"None","22-57",7,"O'Connor","Clancy","None","2:02","N",9591,"+","None",1982,-23.5,1,299,410,-111,22,56,-34,0.282051282051282,1180290
"Sunday, Jul 4","boxscore","MIN","None","TOR","W-wo",4,3,"None","23-57",7,"Little","Stieb","None","2:08","D",6532,"++","None",1982,-23,1,303,413,-110,23,56,-33,0.291139240506329,1186822
"Monday, Jul 5","boxscore","MIN","@","DET","W",5,3,"None","24-57",7,"Castillo","Wilcox","None","2:29","D",22933,"+++","None",1982,-22.5,2,308,416,-108,24,56,-32,0.3,1209755
"Tuesday, Jul 6","boxscore","MIN","@","DET","L",6,11,"None","24-58",7,"Morris","Redfern","None","2:52","N",14859,"-","None",1982,-23.5,-5,314,427,-113,24,57,-33,0.296296296296296,1224614
"Wednesday, Jul 7","boxscore","MIN","@","MIL","W",11,8,"None","25-58",7,"Havens","McClure","Pacella","2:57","N",22654,"+","None",1982,-23.5,3,325,435,-110,25,57,-32,0.304878048780488,1247268
"Thursday, Jul 8","boxscore","MIN","@","MIL","W",3,0,"None","26-58",7,"O'Connor","Vuckovich","Davis","2:36","D",33132,"++","None",1982,-22.5,3,328,435,-107,26,57,-31,0.313253012048193,1280400
"Friday, Jul 9","boxscore","MIN","@","BOS","W",4,1,"None","27-58",7,"Viola","Eckersley","None","2:19","N",27270,"+++","None",1982,-21.5,3,332,436,-104,27,57,-30,0.321428571428571,1307670
"Saturday, Jul 10","boxscore","MIN","@","BOS","L",4,5,"None","27-59",7,"Hurst","Castillo","Stanley","2:28","D",26022,"-","None",1982,-21.5,-1,336,441,-105,27,58,-31,0.317647058823529,1333692
"Sunday, Jul 11","boxscore","MIN","@","BOS","W",7,3,"None","28-59",7,"Havens","Clear","Davis","2:26","D",26910,"+","None",1982,-21.5,4,343,444,-101,28,58,-30,0.325581395348837,1360602
"Thursday, Jul 15","boxscore","MIN","None","DET","L",2,18,"None","28-60",7,"Petry","O'Connor","Saucier","3:01","N",19108,"-","None",1982,-22.5,-16,345,462,-117,28,59,-31,0.32183908045977,1379710
"Friday, Jul 16","boxscore","MIN","None","DET","L",3,6,"None","28-61",7,"Morris","Viola","Tobik","2:25","N",8258,"--","None",1982,-23.5,-3,348,468,-120,28,60,-32,0.318181818181818,1387968
"Saturday, Jul 17","boxscore","MIN","None","DET","L",4,8,"None","28-62",7,"Ujdur","Castillo","Tobik","2:51","N",10971,"---","None",1982,-23.5,-4,352,476,-124,28,61,-33,0.314606741573034,1398939
"Sunday, Jul 18","boxscore","MIN","None","DET","W",6,1,"None","29-62",7,"Havens","Underwood","None","1:55","D",15657,"+","None",1982,-22.5,5,358,477,-119,29,61,-32,0.322222222222222,1414596
"Monday, Jul 19","boxscore","MIN","None","MIL","W",6,4,"None","30-62",7,"Williams","Augustine","Pacella","2:09","N",15716,"++","None",1982,-22.5,2,364,481,-117,30,61,-31,0.32967032967033,1430312
